,Date,Price
455,2017-07-06,1.1423
456,2017-07-05,1.1353
457,2017-07-04,1.1345
458,2017-07-03,1.1364
459,2017-06-30,1.1426
460,2017-06-29,1.1441
461,2017-06-28,1.1378
462,2017-06-27,1.1339
463,2017-06-26,1.1182
464,2017-06-23,1.1194
465,2017-06-22,1.1153
466,2017-06-21,1.1168
467,2017-06-20,1.1135
468,2017-06-19,1.1148
469,2017-06-16,1.1198
470,2017-06-15,1.1145
471,2017-06-14,1.1218
472,2017-06-13,1.1216
473,2017-06-12,1.1203
474,2017-06-09,1.1196
475,2017-06-08,1.1214
476,2017-06-07,1.1257
477,2017-06-06,1.1278
478,2017-06-05,1.1255
479,2017-06-02,1.1282
480,2017-06-01,1.1213
481,2017-05-31,1.1243
482,2017-05-30,1.1185
483,2017-05-29,1.1165
484,2017-05-26,1.1183
485,2017-05-25,1.1211
486,2017-05-24,1.1219
487,2017-05-23,1.1183
488,2017-05-22,1.1238
489,2017-05-19,1.1207
490,2017-05-18,1.1103
491,2017-05-17,1.1159
492,2017-05-16,1.1082
493,2017-05-15,1.0975
494,2017-05-12,1.0931
495,2017-05-11,1.0861
496,2017-05-10,1.0868
497,2017-05-09,1.0874
498,2017-05-08,1.0924
499,2017-05-05,1.0998
500,2017-05-04,1.0984
501,2017-05-03,1.0885
502,2017-05-02,1.093
503,2017-05-01,1.0899
504,2017-04-28,1.0897
505,2017-04-27,1.0873
506,2017-04-26,1.0903
507,2017-04-25,1.0926
508,2017-04-24,1.0868
509,2017-04-21,1.0728
510,2017-04-20,1.0717
511,2017-04-19,1.0711
512,2017-04-18,1.0734
513,2017-04-17,1.0643
514,2017-04-14,1.0612
